,leave,stay
94,62.96977,65.09311
95,77.299194,86.22659
96,93.65218,90.020676
97,49.25471,50.511658
98,60.042076,65.012085
99,78.88251,96.348495
100,93.43675,89.67471
101,50.51914,51.88845
102,61.207115,66.31554
103,79.42292,98.1376
104,74.99853,105.24295
105,38.35519,39.794914
106,54.459515,59.641678
107,68.28699,92.5936
108,80.59593,105.753654
109,37.04314,38.158783
110,50.58725,55.66362
111,62.721283,89.248215
112,87.04496,107.26039
113,37.53822,38.28936
114,48.417534,55.245903
115,64.215744,88.51688
116,89.52069,105.632996
117,34.861046,35.369698
118,41.505356,52.044167
119,52.176067,81.05446
120,98.40971,110.18289
121,38.602757,38.21399
122,46.102234,53.343384
123,54.61753,83.21389
124,100.32736,110.63939
125,40.08946,39.42386
126,44.14808,46.91549
127,45.637012,67.563095
128,102.018524,110.39309
129,39.067383,38.501724
130,43.851555,46.02659
131,45.693703,65.894966
132,113.39369,109.27185
133,42.496754,41.94484
134,36.194153,41.51735
135,34.997505,59.98252
136,64.812065,105.46737
137,22.274286,28.975718
138,25.832378,49.05471
139,27.815317,82.71286
140,76.98511,105.23363
141,38.45292,38.721756
142,19.193747,51.345764
143,58.921585,94.89457
144,83.74985,105.96463
145,35.902435,36.545914
146,22.949722,52.032684
147,52.310097,94.32143
148,87.392654,106.490295
149,38.367184,38.86474
150,21.566196,54.94951
151,54.333195,98.061584
152,87.027885,105.02746
153,38.532555,38.835655
154,13.193485,59.583824
155,64.08993,104.732056
156,91.752464,106.73986
157,38.948753,38.962807
158,14.85964,55.12932
159,51.259422,99.18907
160,95.42943,105.97789
161,33.845043,33.823868
162,18.985249,48.5138
163,25.873566,88.66391
164,100.7257,107.49457
165,34.083996,33.814957
166,23.524776,48.981453
167,22.668371,85.028015
168,108.31242,108.119865
169,35.571438,34.374237
170,25.124332,54.59784
171,30.999426,95.12031
172,94.505554,86.49469
173,24.19534,31.228674
174,27.158815,80.57379
175,93.08065,128.09724
176,95.265305,87.40089
177,24.771095,30.003881
178,13.270731,71.37716
179,75.837265,119.07445
180,95.29799,87.48534
181,23.68135,29.923283
182,12.1637535,70.20056
183,69.55847,116.359215
184,61.11163,105.86984
185,37.942673,39.464005
186,41.51252,51.135506
187,34.980938,74.96098
188,48.87919,73.78245
189,85.85132,88.341125
190,102.50777,107.90454
191,148.68806,149.68121
192,49.50573,73.89691
193,86.84142,87.92383
194,102.60105,107.97565
195,147.73903,148.7399
196,52.43821,74.408035
197,89.34223,88.4135
198,103.01752,108.598495
199,144.71819,146.45413
200,59.087852,76.74349
201,81.81924,82.58093
202,95.13678,99.18699
203,128.40726,133.27673
204,60.069885,76.29265
205,82.374916,81.40484
206,95.15171,98.85707
207,127.35849,132.42845
208,63.78501,77.15755
209,82.51439,80.95929
210,96.56546,99.71867
211,124.73891,130.15479
212,81.51196,84.908646
213,82.16604,80.27672
214,95.35089,97.789505
215,121.15217,126.737045
216,92.773254,88.84059
217,82.378654,80.12448
218,95.27099,97.152214
219,119.25841,124.79625
220,77.6223,72.486084
221,80.732956,81.13963
222,104.735085,108.98096
223,145.96346,144.77142
224,84.58906,79.548676
225,80.88288,80.15434
226,98.390976,101.218124
227,129.19019,133.86145
228,88.609215,82.66185
229,78.83997,78.006775
230,98.7267,100.65355
231,128.72984,133.1959
232,90.60327,84.55908
233,76.6345,75.77834
234,96.15173,97.687675
235,121.792725,126.72002
236,75.91838,87.54577
237,78.4786,79.976456
238,96.86159,102.74115
239,125.586975,131.50003
240,76.32124,87.69996
241,77.30299,78.94021
242,94.702385,99.92254
243,121.57179,127.906555
244,63.484375,67.25749
245,80.09497,83.57644
246,109.97806,114.50248
247,157.135,156.60916
248,55.55565,62.049026
249,81.53305,84.77985
250,110.44714,114.25982
251,158.19185,156.82028
252,56.853783,62.93769
253,80.888535,83.939316
254,109.538605,114.16638
255,156.08568,154.9761
256,58.03476,65.45271
257,78.10904,80.60542
258,106.59952,111.595505
259,142.80211,143.61777
260,46.785225,51.76145
261,99.15544,98.10683
262,125.58083,122.46068
263,164.46117,159.36037
264,50.810482,56.35521
265,90.1853,88.464554
266,108.64554,111.93922
267,149.27574,149.30984
268,51.164265,56.343933
269,88.96266,87.47513
270,108.685555,111.79448
271,147.24352,147.84808
272,50.180702,64.95137
273,79.34119,78.38579
274,99.09696,103.931366
275,132.69556,135.30118
276,49.598495,64.94319
277,79.31249,78.09449
278,98.84053,103.58854
279,129.64091,132.53937
280,68.775734,76.285904
281,77.94924,76.8416
282,94.671036,98.19368
283,123.40965,128.67738
284,77.303734,80.13341
285,77.79455,76.34181
286,94.19386,97.07442
287,120.31871,126.09936
288,99.27469,93.20546
289,76.40514,73.929794
290,87.60112,89.13045
291,109.73604,115.19119
292,82.401215,80.3475
293,72.31081,72.69735
294,90.17204,93.8754
295,119.040695,124.29608
296,85.94311,82.0087
297,70.8377,70.471596
298,87.278946,90.350174
299,115.09169,120.388885
300,84.771225,80.94231
301,71.087395,70.69028
302,87.28937,90.323975
303,114.80727,120.38365
304,92.599945,85.910355
305,65.20935,64.94513
306,86.42128,88.04358
307,114.6342,119.16278
308,45.23849,86.73429
309,70.68701,73.2153
310,92.67205,98.898605
311,122.59456,129.34962
312,40.76549,86.529495
313,69.961555,72.33129
314,93.102005,99.19153
315,123.57362,130.40598
316,45.514122,86.6225
317,69.64104,71.89634
318,91.39865,97.34119
319,118.818115,124.92189
320,56.662308,89.147064
321,70.48364,72.18949
322,91.410866,96.88934
323,121.50206,127.31138
324,90.472145,106.42571
325,58.14721,58.384537
326,68.69703,72.89659
327,92.62544,99.61182
328,52.326435,101.05796
329,52.46287,54.451736
330,73.62955,79.084274
331,110.016785,119.002304
332,53.819725,102.53746
333,52.046196,53.90798
334,70.35495,75.82374
335,101.95433,109.060684
336,60.01605,103.39348
337,54.895103,56.204605
338,75.30278,81.11865
339,114.30916,122.75284
340,68.15991,103.99541
341,58.99465,60.286346
342,79.9543,85.68738
343,119.81006,128.29712
344,73.597404,106.43891
345,57.637028,58.57512
346,75.937775,81.51131
347,110.10841,119.2126
348,84.40091,108.65978
349,59.69883,60.06447
350,76.622116,81.79469
351,108.39339,115.604195
352,86.2702,109.19153
353,58.82395,59.18701
354,74.014626,78.98785
355,104.62831,111.33279
356,97.74953,111.3745
357,62.098915,61.852364
358,76.627686,81.00809
359,106.13771,113.02261
360,49.027767,100.0372
361,47.509933,50.06012
362,66.641785,71.59833
363,101.4237,108.93967
364,48.87919,73.78245
365,85.85132,88.341125
366,102.50777,107.90454
367,148.68806,149.68121
368,56.12828,75.20931
369,91.06818,89.90892
370,104.530655,109.65607
371,144.88054,146.43753
372,69.11119,78.54558
373,83.43163,81.78087
374,97.864,101.89241
375,129.99776,132.75345
376,47.27079,53.790047
377,89.33177,89.43585
378,112.36728,114.38307
379,164.46236,161.96527
380,63.26037,78.3403
381,81.67427,82.46184
382,100.03624,105.904175
383,132.96126,136.66916
384,67.613686,84.21063
385,74.70195,77.417206
386,91.762115,96.49555
387,121.048996,126.86818
388,71.22963,84.73997
389,73.73273,76.04898
390,91.07338,95.21965
391,117.32139,123.36535
392,81.79174,88.67551
393,77.59134,77.40155
394,91.94835,95.72824
395,116.31914,122.753174
396,94.97606,95.331085
397,77.630615,77.104904
398,91.06624,94.48505
399,114.622154,121.25223
400,101.18681,96.76476
401,75.59714,74.68075
402,88.014145,91.15509
403,111.02903,117.613846
404,79.364746,106.335976
405,57.570213,59.64789
406,73.64076,79.52181
407,100.26623,107.67856
408,81.82366,105.46839
409,58.946045,61.232292
410,73.29634,79.363815
411,99.959175,107.46997
412,87.91834,106.154724
413,58.90969,60.797173
414,69.80703,75.69652
415,95.24707,102.71735
416,69.83711,106.46048
417,52.056087,54.136803
418,69.90084,75.0775
419,98.26071,104.91765
420,72.703514,108.43227
421,52.129692,53.689415
422,65.2554,70.93729
423,98.97293,105.57032
424,79.252174,109.62597
425,51.101532,52.23491
426,62.042908,67.67674
427,92.91218,101.05927
428,55.68651,107.002884
429,43.315773,46.889267
430,61.908672,66.6156
431,96.528366,105.49887
432,65.92154,107.56685
433,39.91987,40.818794
434,52.89103,57.91841
435,68.48489,93.35422
436,74.83876,110.65257
437,41.518295,41.990524
438,51.94783,57.190666
439,67.27803,88.06094
440,78.02986,110.30339
441,40.94906,41.22097
442,51.24079,56.966858
443,62.272514,90.58591
444,92.717316,114.44794
445,47.214344,46.874336
446,56.117775,60.42955
447,71.44745,91.78197
448,99.64081,115.676254
449,49.197647,48.479378
450,49.13159,51.98561
451,58.825493,73.76551
452,103.43906,115.73123
453,50.26935,49.431183
454,47.654602,50.207176
455,52.672768,71.445526
456,116.206345,115.75964
457,59.713013,57.837143
458,44.458332,45.80893
459,42.589813,63.922226
460,99.193726,96.32353
461,44.593937,45.204636
462,37.73654,48.034462
463,30.099041,85.003815
464,107.06036,98.85007
465,43.721203,43.836006
466,36.717285,50.334007
467,29.769682,92.901115
468,106.79549,98.539185
469,44.85502,45.007065
470,39.281124,52.690193
471,39.856842,96.850494
472,103.24983,95.65448
473,46.429855,46.6102
474,37.174656,54.18297
475,42.081726,101.43915
476,104.04399,96.63456
477,48.16193,48.182823
478,35.574738,51.875023
479,28.24741,95.31103
480,107.0202,98.29552
481,40.78759,41.30397
482,37.581425,58.085854
483,36.58224,104.630936
484,107.680664,99.24692
485,39.49093,40.085426
486,35.1498,54.669952
487,27.645412,92.40114
488,106.978226,98.83528
489,40.760242,41.336075
490,34.71709,53.981094
491,26.296293,90.21803
492,61.065907,109.911156
493,35.451004,36.45907
494,40.084194,48.80681
495,39.377422,78.26079
496,48.87919,73.78245
497,85.85132,88.341125
498,102.50777,107.90454
499,148.68806,149.68121
500,49.1133,73.078285
501,86.62807,87.08574
502,101.243904,106.78909
503,140.75002,142.73293
504,49.73983,73.19274
505,87.53844,86.68233
506,101.25529,106.69786
507,139.0833,141.41751
508,60.69582,78.2876
509,78.84113,81.2065
510,92.84183,96.59139
511,125.20953,130.2086
512,60.0447,77.597206
513,79.11031,80.02554
514,92.99662,96.3658
515,123.62153,128.72058
516,42.80152,73.083176
517,80.26816,85.277466
518,98.58684,103.97035
519,143.67159,144.86198
520,43.412537,72.92468
521,80.638855,84.17897
522,97.730705,103.14806
523,138.85286,140.47964
524,45.141182,73.614204
525,79.66981,83.81566
526,96.8092,102.25379
527,133.66536,135.88086
528,46.158195,73.8326
529,82.25833,82.32245
530,97.12564,102.54357
531,131.28636,133.73758
532,69.75768,79.91968
533,76.08469,74.98198
534,93.07594,96.89621
535,121.74863,126.23554
536,84.46626,89.34448
537,76.34032,74.68769
538,90.53151,92.95645
539,117.8702,122.876755
540,93.90019,93.87358
541,73.35977,71.444176
542,87.77112,89.84041
543,114.54454,119.919495
544,89.73714,83.841446
545,68.144455,69.12335
546,89.33406,93.607666
547,119.13344,123.645065
548,92.437584,85.15079
549,67.96071,68.456314
550,88.197525,92.12236
551,117.96733,122.59746
552,94.46298,87.55657
553,64.57309,64.15484
554,80.02829,83.036545
555,102.826706,115.01468
556,92.505196,85.65014
557,66.30506,66.044174
558,84.669754,87.1911
559,112.92324,118.566666
560,94.045685,86.99188
561,63.44607,63.43383
562,83.00281,85.18645
563,103.65159,117.7801
564,59.449123,100.17395
565,57.503532,58.790535
566,80.56854,86.09572
567,110.335976,115.621216
568,63.603317,100.70828
569,57.61184,58.882782
570,78.46033,83.88649
571,108.18222,113.73374
572,69.66876,101.03053
573,58.92944,59.864723
574,80.53912,85.90599
575,114.879684,121.11516
576,71.27902,100.185295
577,58.69868,59.405693
578,75.75479,80.89362
579,109.03546,114.60385
580,90.32133,104.59709
581,57.800613,57.172783
582,69.40692,72.70527
583,95.147545,102.30215
584,97.44686,106.79934
585,56.181084,55.102356
586,66.71897,69.63672
587,89.25255,98.30518
588,99.7471,108.00226
589,55.38684,54.160927
590,65.95645,68.71938
591,86.206795,97.310135
592,99.9397,106.518814
593,56.709076,55.602005
594,67.28437,70.16478
595,87.93771,99.03871
596,111.799995,108.55194
597,61.37371,59.79014
598,68.04823,69.90056
599,84.388016,90.14128
600,97.8384,93.4661
601,55.594376,55.667557
602,67.00932,70.80988
603,87.150505,100.9354
604,99.5748,93.69734
605,55.240574,55.028824
606,66.0644,69.61493
607,84.80003,99.46063
608,98.604904,92.56028
609,53.81752,53.140755
610,66.5336,69.33159
611,79.867645,101.69306
612,102.41562,95.90228
613,52.039703,51.35222
614,64.87602,66.883194
615,75.13458,96.187225
616,105.85593,99.05339
617,48.033104,47.391357
618,62.30763,63.348816
619,65.35289,88.04175
620,103.27278,96.61034
621,48.053513,47.63624
622,65.663536,66.59538
623,70.68204,95.94372
624,105.532684,97.703476
625,47.256516,47.062492
626,61.27392,65.28567
627,65.59166,96.30084
628,63.569668,104.12929
629,50.680126,52.97161
630,69.52561,74.70259
631,98.922066,105.81299
632,60.926704,79.344864
633,66.30342,70.536545
634,112.48201,116.19493
635,159.54437,158.87427
636,65.14028,64.72015
637,76.092094,79.39959
638,123.301895,123.70453
639,169.24425,164.80133
640,72.24939,70.344536
641,69.51009,73.06432
642,111.51895,114.058945
643,159.43013,156.69118
644,58.811737,103.40762
645,39.462513,40.758568
646,53.368053,69.27921
647,99.52504,109.3423
648,62.504555,106.03848
649,40.63573,41.465782
650,53.543053,63.427254
651,95.00108,104.21467
652,68.88389,106.36284
653,42.25994,42.72374
654,57.522476,66.75275
655,100.993286,111.09858
656,70.64987,104.72112
657,38.849354,39.29328
658,46.4189,62.195526
659,85.05017,102.58592
660,76.40841,105.61844
661,43.31955,43.255035
662,47.179977,72.36866
663,111.779434,120.55856
664,75.57991,104.75503
665,46.84954,45.980354
666,60.61415,69.01146
667,105.60072,114.09571
668,90.661644,108.08998
669,46.876205,45.786263
670,56.82364,63.984207
671,91.610664,104.22327
672,97.56267,111.381386
673,39.654926,38.900948
674,46.067894,51.384605
675,52.6954,80.48708
676,100.52125,111.645874
677,40.303738,39.551193
678,44.387974,50.893158
679,49.325504,79.111206
680,104.72919,111.4084
681,39.810173,38.994858
682,43.600025,50.12316
683,46.38302,76.335976
684,112.779594,111.50281
685,41.295837,41.07499
686,41.6188,48.634796
687,39.502464,71.12402
688,96.778725,92.545715
689,32.82019,33.33165
690,31.450384,54.085213
691,50.909805,97.530594
692,53.824646,100.13411
693,17.688745,29.339796
694,19.639511,49.340424
695,20.62774,74.2444
696,48.87919,73.78245
697,85.85132,88.341125
698,102.50777,107.90454
699,148.68806,149.68121
700,49.349205,73.21582
701,86.60736,87.33429
702,102.297806,107.79748
703,142.84926,144.68398
704,49.583298,72.51165
705,87.07875,86.132034
706,100.944016,106.28053
707,135.20418,139.81201
708,72.522705,83.43312
709,76.109,80.334564
710,91.000824,94.54991
711,121.79985,127.00717
712,78.8343,85.891975
713,80.12473,81.08858
714,91.57352,94.74797
715,119.48619,125.13551
716,81.45491,86.476166
717,83.057625,81.46486
718,93.1178,95.884674
719,117.57914,123.51561
720,103.80902,98.221535
721,84.26057,81.969055
722,88.31941,89.88523
723,107.14839,112.468414
724,88.30997,82.26305
725,74.774506,75.041565
726,93.46559,97.21576
727,125.698715,130.09772
728,79.24559,98.21303
729,68.920715,70.509346
730,88.23125,93.91398
731,119.5517,125.43826
732,84.7449,98.97856
733,70.10951,71.26205
734,87.249954,92.61644
735,117.19728,123.43791
736,87.28965,98.54324
737,70.33575,71.33949
738,87.376755,92.53298
739,116.10343,122.419785
740,86.849014,99.85323
741,66.86729,67.59989
742,82.06285,86.88328
743,108.21352,114.73142
744,88.74389,100.18029
745,66.95775,67.34414
746,80.431564,84.79306
747,103.17038,109.364334
748,90.509674,102.2618
749,66.22216,66.19252
750,79.45046,83.52481
751,101.51503,107.577225
752,66.085526,103.9301
753,54.029144,55.86081
754,72.39415,77.968636
755,101.31384,107.98993
756,71.42555,104.239044
757,53.798378,55.40177
758,66.164215,71.96241
759,92.72485,102.5506
760,53.200615,102.33058
761,44.494457,46.56038
762,68.01836,73.168655
763,101.41585,109.76842
764,57.518726,104.23148
765,43.439106,44.99655
766,65.48943,70.55698
767,98.016266,105.9755
768,68.171844,106.32402
769,43.60161,44.708008
770,59.473633,64.85675
771,81.312935,98.15114
772,72.37088,107.76082
773,42.08839,42.978813
774,53.297302,58.487953
775,68.39852,89.28008
776,75.01585,108.23671
777,42.80616,43.55999
778,54.23004,59.494133
779,65.845604,88.970795
780,66.7191,85.65293
781,40.828896,48.94223
782,79.18277,91.888245
783,135.50658,139.88785
784,69.32967,82.7117
785,48.668972,61.136368
786,98.60889,104.86658
787,151.69884,151.97969
788,80.27307,90.46721
789,46.987663,49.387962
790,55.83487,83.25732
791,119.00982,125.89837
792,81.44852,89.78099
793,48.87194,51.351875
794,56.644817,86.299255
795,121.52104,128.57443
796,86.00858,86.875595
797,52.906185,55.15731
798,65.29597,88.78674
799,124.61517,130.22227
800,90.09693,88.55411
801,48.149296,49.86432
802,53.93646,81.581085
803,101.22629,123.69857
804,44.132397,102.092415
805,32.39402,33.467728
806,27.074472,68.28435
807,88.241776,110.70866
808,52.658756,101.321304
809,43.138153,47.411835
810,34.889397,73.327774
811,110.64061,121.68187
812,71.485405,103.952194
813,51.589676,50.502678
814,27.083149,71.40277
815,98.77528,118.839264
816,78.04904,106.15027
817,44.720642,44.479324
818,32.537197,47.775917
819,48.890327,88.18294
820,94.435555,107.08894
821,47.27408,46.429108
822,26.168245,42.543854
823,22.288233,81.82866
824,102.2927,107.90143
825,45.291943,44.32872
826,27.753887,48.276726
827,34.10524,90.51156
828,104.042625,107.75644
829,42.047573,41.416573
830,27.745842,46.50184
831,24.236048,83.55401
832,106.34208,106.94498
833,39.36309,38.989807
834,27.588646,46.806847
835,23.845425,82.44714
836,111.90286,108.33371
837,38.87167,38.764114
838,25.463114,43.14856
839,20.18736,70.75102
840,116.43485,108.48389
841,45.350754,45.04979
842,18.60244,39.44184
843,10.035376,63.878716
844,82.503784,108.51663
845,11.325645,35.248634
846,-6.5087814,11.816334
847,-13.339893,15.82836
848,48.87919,73.78245
849,85.85132,88.341125
850,102.50777,107.90454
851,148.68806,149.68121
852,49.633568,73.63978
853,86.22204,87.24262
854,101.50223,106.84154
855,142.92155,144.44586
856,59.268547,78.21174
857,77.544044,81.85486
858,92.202415,95.911575
859,126.24513,131.02863
860,65.028076,80.65433
861,77.7637,80.889435
862,92.13298,95.60226
863,124.010765,129.11104
864,78.90978,86.85805
865,79.714424,79.62424
866,91.12564,94.20862
867,121.064384,126.36151
868,100.07082,94.70975
869,81.869965,80.011856
870,92.08977,94.48372
871,116.40429,122.54767
872,85.72105,78.94528
873,75.60653,75.80853
874,97.5144,101.54836
875,139.48122,139.47375
876,89.599045,82.33121
877,75.68962,75.613495
878,95.54324,99.20299
879,133.59319,134.98811
880,90.523865,83.19969
881,76.0441,75.77676
882,95.27443,98.630745
883,130.18187,133.62506
884,94.4888,85.938705
885,68.67895,68.88342
886,94.058426,95.840775
887,131.2437,133.20569
888,78.890564,94.4024
889,74.51863,76.12062
890,93.266464,99.02753
891,122.758255,128.58228
892,85.57102,95.21943
893,77.14991,77.94436
894,94.18375,99.22262
895,123.1427,129.161
896,87.16922,95.07927
897,77.39971,78.088135
898,94.42517,99.301315
899,122.901825,128.93076
900,87.477905,95.138916
901,75.17869,75.576675
902,92.145256,96.51056
903,119.86482,126.10723
904,89.192825,96.44592
905,73.927185,74.04428
906,90.60213,94.74906
907,118.583694,124.75205
908,92.63916,100.67652
909,71.30082,70.90184
910,86.40765,90.31822
911,113.308975,119.82
912,92.80024,100.00927
913,70.67926,70.00623
914,84.897,88.45473
915,110.81387,117.04169
916,91.31215,97.50711
917,72.58892,70.92806
918,84.16664,86.569016
919,107.36807,113.09946
920,35.691162,72.72686
921,75.878075,76.77401
922,95.62962,101.193146
923,127.88591,131.48228
924,38.322777,74.51072
925,75.87888,76.50488
926,94.7305,100.309494
927,125.10863,129.20969
928,45.271904,80.088486
929,66.62615,72.51061
930,86.33205,90.8544
931,113.73628,119.32151
932,52.317257,82.08086
933,66.43194,72.53123
934,86.489,90.85376
935,112.94101,118.72435
936,67.590614,86.32367
937,72.2014,72.90966
938,86.3091,90.1801
939,111.721146,117.628235
940,72.1082,86.084
941,73.115524,73.53134
942,87.88661,91.85938
943,113.306885,119.36554
944,72.769585,85.559586
945,74.73586,74.20013
946,85.05492,88.527275
947,110.27121,116.37836
948,74.28281,84.115
949,74.79065,74.134674
950,85.02041,88.3656
951,109.24689,115.227776
952,78.19282,84.02289
953,75.147675,74.12288
954,84.06896,87.0137
955,107.07591,112.832
956,92.1286,90.728516
957,70.411316,68.24615
958,78.7951,80.60597
959,99.90289,105.17978
960,26.99206,71.51068
961,73.975815,74.69889
962,94.27338,99.399254
963,131.17773,134.04755
964,27.360498,71.0002
965,74.10779,74.769325
966,94.682106,99.82352
967,130.25249,133.21916
968,27.23471,71.013794
969,73.72769,74.86546
970,95.8004,101.03446
971,129.48474,133.34985
972,33.549717,72.09449
973,74.67555,75.54181
974,96.46831,101.630196
975,130.97426,134.89603
976,34.54267,71.650314
977,73.91925,74.38383
978,94.5874,99.77931
979,126.69959,130.78903
980,46.49848,77.00102
981,76.03509,76.01083
982,97.54396,102.307785
983,132.92232,136.26736
984,55.432816,74.47206
985,78.100136,77.751816
986,100.58388,105.002144
987,139.06412,141.41748
988,52.412086,57.98298
989,84.22418,82.89804
990,116.09561,111.82594
991,158.08821,155.58124
992,58.110184,62.10083
993,81.87541,80.01219
994,106.241165,106.39165
995,147.53038,146.95712
996,61.62711,67.161835
997,80.17877,77.975746
998,99.81745,102.82174
999,134.17122,135.82285
1000,20.930435,70.41433
1001,67.74506,69.59149
1002,88.00333,92.88362
1003,121.08004,125.69245
1004,30.174307,80.57988
1005,56.25653,64.826645
1006,75.91259,80.38106
1007,105.16287,110.04093
1008,30.452919,79.63373
1009,56.62063,63.784042
1010,74.4631,78.570465
1011,101.40199,106.39796
1012,30.63763,78.305046
1013,56.649025,63.732407
1014,74.5503,78.492195
1015,100.069275,105.24959
1016,32.44098,78.63211
1017,57.69007,64.36501
1018,74.707726,78.473434
1019,99.40137,104.87678
1020,34.71614,78.68318
1021,58.497715,64.095894
1022,74.263985,77.85722
1023,97.42645,103.93634
1024,61.817383,90.36575
1025,59.32926,58.704247
1026,67.77679,70.9511
1027,94.5762,100.32376
1028,70.84015,94.885635
1029,56.380898,55.553383
1030,64.50929,67.33479
1031,89.11828,94.80586
1032,77.69563,95.29997
1033,57.382736,56.163742
1034,63.75657,65.926445
1035,84.45808,89.68367
1036,95.22174,103.90196
1037,53.75045,52.445915
1038,61.33512,62.84371
1039,77.359604,82.48335
1040,99.64557,105.862305
1041,52.101814,51.030243
1042,60.41389,61.87227
1043,74.013176,81.09215
1044,16.61921,67.66185
1045,58.371834,66.62709
1046,84.332016,89.16737
1047,118.75902,123.895996
1048,48.87919,73.78245
1049,85.85132,88.341125
1050,102.50777,107.90454
1051,148.68806,149.68121
1052,49.50573,73.89691
1053,86.84142,87.92383
1054,102.60105,107.97565
1055,147.73903,148.7399
1056,50.17285,73.774536
1057,86.759865,86.81114
1058,101.26743,106.53351
1059,141.13968,142.78397
1060,80.500015,88.15233
1061,77.85083,82.15596
1062,91.89871,95.53698
1063,120.05954,126.03005
1064,93.31528,93.012825
1065,80.22434,82.08873
1066,92.585945,96.20873
1067,116.19519,122.87285
1068,84.60365,80.41042
1069,74.78758,77.19728
1070,96.58462,102.13777
1071,130.85786,134.37401
1072,73.09668,101.25008
1073,63.6752,64.91603
1074,84.36305,89.95858
1075,115.94564,121.41356
1076,64.34632,65.04235
1077,82.68111,85.60288
1078,128.29466,128.2033
1079,186.38625,179.97351
1080,37.859737,42.59079
1081,107.55145,104.97722
1082,141.64333,136.3175
1083,193.0546,182.98618
1084,46.29888,53.255646
1085,90.849945,89.02502
1086,112.35707,113.31958
1087,149.7721,148.42752
1088,45.17287,58.839333
1089,82.784325,80.907776
1090,100.67358,104.13687
1091,140.89377,140.29198
1092,49.70651,58.147827
1093,81.63324,79.73651
1094,99.517914,103.10933
1095,138.71721,138.33017
1096,52.20188,58.1194
1097,81.817444,79.8671
1098,99.91736,103.50174
1099,138.92638,138.50897
1100,52.922325,59.175262
1101,80.82095,78.73627
1102,98.92032,102.553635
1103,133.65782,133.83978
1104,72.398575,76.85702
1105,75.216415,73.26634
1106,93.08093,96.19063
1107,123.29658,126.471634
1108,70.841064,76.80919
1109,75.31961,73.20169
1110,92.91187,95.80095
1111,121.67202,125.816574
1112,68.261536,76.01854
1113,74.94137,72.813705
1114,92.75108,95.51949
1115,121.29908,125.46445
1116,76.13531,80.083244
1117,73.993866,71.597946
1118,90.08499,92.095314
1119,119.29096,123.63551
1120,100.97115,93.42623
1121,60.026695,58.701157
1122,76.94246,77.23195
1123,95.716484,107.24754
1124,97.43384,89.350815
1125,53.279655,53.54016
1126,73.75908,76.25334
1127,89.53003,109.88947
1128,98.93255,90.065216
1129,46.98484,47.838295
1130,69.10357,73.682175
1131,80.713585,107.88482
1132,57.960594,100.52338
1133,53.286873,54.64866
1134,74.34296,79.94636
1135,103.880035,109.64682
1136,61.88701,100.72183
1137,49.363464,50.467796
1138,66.28381,71.45681
1139,93.99819,102.14668
1140,71.52991,102.00548
1141,48.565323,49.119713
1142,58.60286,62.901527
1143,76.826706,94.06602
1144,74.13725,102.22687
1145,53.966053,54.01509
1146,66.853035,71.42604
1147,90.10808,104.452576
1148,51.95528,100.30915
1149,42.106155,42.792183
1150,59.899826,71.478806
1151,104.49857,112.831245
1152,61.38118,102.166214
