,leave,stay
38442,78.83551,80.39341
38443,70.75656,74.08574
38444,91.748535,97.67917
38445,127.570305,132.19423
38446,188.54715,185.9611
38447,248.5363,240.16501
38448,71.336655,94.1929
38449,55.906128,67.2224
38450,84.48067,89.1257
38451,114.90059,120.22296
38452,162.13254,168.07004
38453,219.25436,219.67697
38454,78.211975,95.25586
38455,55.14232,65.35308
38456,81.38431,86.38141
38457,109.74084,115.8172
38458,151.42729,158.42685
38459,211.56493,211.91975
38460,81.5354,96.58554
38461,54.67899,61.77398
38462,74.65263,80.18505
38463,99.16298,106.37832
38464,130.92574,137.90503
38465,190.46126,195.44713
38466,90.758606,101.36766
38467,53.74048,54.883423
38468,63.53933,68.54493
38469,81.63604,88.305466
38470,104.05687,121.660515
38471,152.58159,162.66322
38472,79.07525,79.17966
38473,54.46296,59.418648
38474,74.25565,78.83797
38475,104.20257,111.38632
38476,159.85338,165.08438
38477,219.62837,219.20845
38478,70.44822,74.78381
38479,58.76129,65.841324
38480,81.50122,86.39471
38481,110.916695,117.9451
38482,167.6382,170.78146
38483,227.41321,224.90555
38484,69.47792,74.36436
38485,61.167,66.20262
38486,81.73189,86.80606
38487,111.08594,118.42766
38488,166.1479,170.29485
38489,225.9229,224.41891
38490,66.80025,95.64949
38491,52.8835,56.470543
38492,75.46141,79.75412
38493,108.550644,114.75115
38494,162.01598,169.03883
38495,218.81902,220.38943
38496,78.8555,102.68012
38497,49.34759,52.47953
38498,63.986443,68.1331
38499,89.93083,95.516495
38500,128.22142,139.1847
38501,187.59541,192.75818
38502,82.79726,103.90091
38503,48.003227,50.426994
38504,60.007492,64.730125
38505,82.40006,88.14076
38506,114.573395,123.29431
38507,174.7978,181.95369
38508,88.32672,106.12013
38509,46.111702,51.351624
38510,62.834763,67.21059
38511,90.25285,96.04988
38512,130.14749,140.20477
38513,191.82445,195.85602
38514,92.03766,106.929245
38515,47.839745,49.96869
38516,60.613922,65.43374
38517,85.198135,91.30087
38518,118.535034,128.57634
38519,181.00008,187.04459
38520,94.88783,107.93141
38521,46.730267,48.232834
38522,56.639626,61.886314
38523,77.35959,83.74693
38524,100.049194,119.40088
38525,165.49576,174.37207
38526,88.25008,85.51715
38527,43.92582,47.67218
38528,61.222633,72.71451
38529,102.28873,112.14795
38530,160.36836,167.42807
38531,220.14339,221.55215
38532,60.35668,100.21089
38533,42.196262,45.379784
38534,56.77262,60.724724
38535,82.045746,95.20711
38536,130.61154,145.66481
38537,187.19154,197.60274
38538,54.486435,76.79097
38539,90.88772,90.21478
38540,104.20414,109.180336
38541,146.7697,148.19113
38542,201.48497,197.83186
38543,256.12527,247.20462
38544,76.071915,88.7518
38545,77.405396,84.7663
38546,91.97384,95.74333
38547,123.91887,129.71082
38548,175.49995,176.5072
38549,230.36125,226.3985
38550,70.43585,85.11237
38551,85.25749,84.97556
38552,99.16152,104.77702
38553,141.85973,143.80792
38554,194.37108,191.74965
38555,250.16676,241.90344
38556,79.31492,95.958786
38557,76.28639,80.560486
38558,89.81602,94.11104
38559,121.52246,127.07576
38560,169.55357,171.26408
38561,220.41454,218.03595
38562,80.76825,96.166306
38563,79.605484,80.290436
38564,89.51626,93.31448
38565,115.01047,120.99765
38566,151.93513,156.90367
38567,203.24904,204.38931
38568,82.07489,96.08594
38569,80.994286,80.06842
38570,88.89392,92.512184
38571,113.74815,119.735016
38572,149.88759,154.93596
38573,200.39868,202.04724
38574,106.65582,105.672066
38575,75.09704,74.13284
38576,81.22659,84.120766
38577,100.99769,107.02578
38578,134.12714,140.41827
38579,180.4139,186.13885
38580,73.52354,106.03194
38581,67.49872,67.981674
38582,88.45236,93.873116
38583,117.719696,123.62401
38584,164.66423,166.8291
38585,224.46852,220.00786
38586,88.98186,115.209335
38587,60.335037,59.68525
38588,71.51882,75.71721
38589,100.3863,107.11516
38590,134.7169,140.49876
38591,190.78362,193.3664
38592,97.90488,116.25568
38593,59.020775,58.387566
38594,69.37668,73.31406
38595,94.496254,100.95451
38596,126.50572,132.88809
38597,171.01643,177.7096
38598,101.08013,116.57367
38599,59.00646,58.122665
38600,68.28937,71.6499
38601,87.865204,93.846985
38602,107.9975,128.30733
38603,159.7231,165.5635
38604,103.13547,115.93796
38605,59.297417,58.56633
38606,68.86528,72.298676
38607,87.16877,93.477684
38608,104.484344,127.053314
38609,155.58125,162.28647
38610,63.01198,105.73357
38611,61.60849,62.457634
38612,84.44299,90.06584
38613,114.16372,120.02835
38614,167.59407,168.24213
38615,225.9825,220.28119
38616,73.5551,111.45735
38617,54.699493,54.555443
38618,69.45515,74.14718
38619,96.17099,102.370285
38620,129.89482,135.38232
38621,189.035,189.84256
38622,81.541115,112.94304
38623,53.5355,53.0382
38624,65.53525,69.645874
38625,90.73689,96.569435
38626,122.34181,127.98003
38627,176.5327,179.68387
38628,86.976425,113.703354
38629,53.070633,52.45398
38630,62.91217,66.481865
38631,84.323,89.861885
38632,105.16673,123.1463
38633,157.93604,165.21991
38634,114.41502,126.44709
38635,52.14064,51.078842
38636,52.26574,54.50985
38637,61.23979,70.42079
38638,75.089645,104.1255
38639,108.454865,137.77435
38640,118.8475,128.91246
38641,51.59793,50.73523
38642,51.57315,53.387314
38643,59.486057,68.01138
38644,71.21619,98.48633
38645,92.18228,131.60567
38646,54.87744,108.4411
38647,56.651825,55.424393
38648,74.91234,80.000046
38649,110.11503,116.28308
38650,168.39256,167.45746
38651,226.80226,219.73505
38652,60.03023,112.50574
38653,57.767212,59.576958
38654,62.752167,67.69636
38655,94.25809,99.988525
38656,142.11017,146.21568
38657,200.50752,198.47656
38658,64.949554,113.14272
38659,54.21982,53.434387
38660,58.013756,62.780533
38661,83.45412,94.21161
38662,122.70427,130.83028
38663,184.0576,185.2298
38664,75.355515,115.66204
38665,54.77684,53.79805
38666,56.060455,60.211983
38667,77.15424,90.0112
38668,113.98555,120.80167
38669,172.62277,176.25162
38670,80.59299,116.571594
38671,52.058815,51.224922
38672,56.572304,60.37652
38673,75.830734,88.31816
38674,105.36644,118.32857
38675,164.67003,169.34158
38676,86.965,117.693825
38677,50.170494,49.061302
38678,55.416553,58.625435
38679,68.26564,81.35895
38680,84.08,114.28673
38681,147.306,155.60855
38682,97.39691,118.60425
38683,47.502045,46.340767
38684,54.036087,56.6092
38685,63.43434,72.53714
38686,76.228546,105.40329
38687,104.84818,141.54758
38688,111.16492,123.29207
38689,47.365307,45.7125
38690,54.936672,56.632767
38691,58.54882,77.4689
38692,72.87673,110.68167
38693,114.2119,148.03236
38694,122.08647,125.97661
38695,46.5635,45.56479
38696,50.71759,53.078682
38697,50.53463,73.595566
38698,64.90596,107.96704
38699,103.10742,140.92953
38700,130.85275,127.3275
38701,46.398827,45.613678
38702,46.942425,50.636635
38703,45.797066,69.24276
38704,54.59578,99.733635
38705,82.42347,133.46039
38706,81.950226,123.63405
38707,55.836636,53.921402
38708,35.561752,44.857574
38709,41.624405,68.54497
38710,57.585724,105.8799
38711,124.33311,150.83197
38712,54.486435,76.79097
38713,90.88772,90.21478
38714,104.20414,109.180336
38715,146.7697,148.19113
38716,201.48497,197.83186
38717,256.12527,247.20462
38718,65.798836,84.23619
38719,77.97667,84.87361
38720,93.64132,97.65204
38721,128.70773,134.00363
38722,184.36708,183.57587
38723,236.37376,230.89995
38724,68.13881,84.71204
38725,78.320366,83.47656
38726,93.24168,96.76459
38727,125.806274,131.24097
38728,172.60649,173.18951
38729,225.67476,221.47177
38730,79.13974,89.5782
38731,81.97006,82.79612
38732,92.50145,95.60503
38733,122.514206,128.09993
